建商營造,歷年案件,裁判日期,裁判案由,裁判字號
玖祐建設,11,107.04.12,偽造文書等,臺灣臺北地方法院 105 年度 訴 字第 603 號刑事判決
玖祐建設,11,107.01.25,返還不當得利,臺灣新北地方法院 106 年度 訴 字第 704 號民事判決
玖祐建設,11,104.05.28,聲請定暫時狀態處分聲請訴訟救助,最高法院 104 年度 台抗 字第 398 號民事裁定
玖祐建設,11,104.05.13,定暫時狀態之處分,臺灣高等法院 103 年度 抗 字第 1984 號民事裁定
玖祐建設,11,104.03.23,定暫時狀態之處分,臺灣高等法院 103 年度 抗 字第 1984 號民事裁定
玖祐建設,11,104.01.14,訴訟救助,臺灣高等法院 103 年度 聲 字第 855 號民事裁定
玖祐建設,11,103.12.22,訴訟救助,臺灣高等法院 103 年度 聲 字第 855 號民事裁定
億安建設,12,111.06.22,給付買賣價金等,臺灣高等法院 109 年度 重上 字第 598 號民事判決
億安建設,12,111.05.11,回復原狀等,臺灣高等法院 110 年度 上 字第 1095 號民事判決
億安建設,12,110.08.30,回復原狀等,臺灣臺北地方法院 108 年度 訴 字第 4301 號民事判決
億安建設,12,107.08.07,履行契約再審之訴,臺灣高等法院 107 年度 再 字第 15 號民事裁定
億安建設,12,107.05.31,履行契約再審之訴,臺灣高等法院 107 年度 再 字第 15 號民事判決
億安建設,12,107.05.21,履行契約再審之訴,臺灣高等法院 107 年度 再 字第 15 號民事裁定
億安建設,12,106.12.20,請求履行契約,最高法院 106 年度 台上 字第 3026 號民事裁定
億安建設,12,106.07.04,履行契約,臺灣高等法院 105 年度 上易 字第 1167 號民事判決
億安建設,12,105.04.15,塗銷繼承登記等,臺灣臺北地方法院 104 年度 訴 字第 2297 號民事判決
億安建設,12,104.02.24,出讓區分所有房地,臺灣高等法院 103 年度 重上 字第 590 號民事判決
億安建設,12,103.04.14,出讓區分所有房地,臺灣士林地方法院 102 年度 重訴 字第 482 號民事判決
億安建設,12,100.08.31,履行契約,臺灣臺北地方法院 100 年度 訴 字第 2432 號民事判決
中華工程,2893,111.08.15,竊盜,臺灣新北地方法院 111 年度 審易 字第 1319 號刑事判決
中華工程,2893,111.08.11,營業稅,最高行政法院 110 年度 上 字第 300 號判決
中華工程,2893,111.08.08,損害賠償,臺灣高雄地方法院 104 年度 建 字第 124 號民事判決
中華工程,2893,111.07.29,公示催告,臺灣臺北地方法院 111 年度 司催 字第 1234 號民事裁定
中華工程,2893,111.07.28,產業創新條例,臺北高等行政法院 110 年度 訴 字第 1193 號判決
中華工程,2893,111.07.22,更生事件,臺灣臺北地方法院 111 年度 消債更 字第 152 號民事裁定
中華工程,2893,111.07.13,請求撤銷仲裁判斷聲請核定第三審律師酬金,最高法院 111 年度 台聲 字第 1831 號民事裁定
中華工程,2893,111.07.06,請求給付工程款等,臺灣高等法院 臺中分院 109 年度 建上更一 字第 18 號民事裁定
中華工程,2893,111.07.04,產業創新條例,高雄高等行政法院 110 年度 訴 字第 324 號裁定
中華工程,2893,111.06.30,清算,臺灣桃園地方法院 111 年度 消債清 字第 70 號民事裁定
中華工程,2893,111.06.29,請求給付工程款等,臺灣高等法院 臺中分院 109 年度 建上更一 字第 18 號民事判決
中華工程,2893,111.06.28,停止執行,臺灣臺北地方法院 111 年度 聲 字第 370 號民事裁定
中華工程,2893,111.06.16,債務人異議之訴,臺灣臺北地方法院 111 年度 重訴 字第 551 號民事裁定
中華工程,2893,111.06.02,裁定收買股份價格,臺灣高雄地方法院 111 年度 補 字第 243 號民事裁定
中華工程,2893,111.05.31,清償債務等,臺灣臺北地方法院 110 年度 建 字第 238 號民事判決
中華工程,2893,111.05.30,竊盜,臺灣新北地方法院 111 年度 簡 字第 1593 號刑事判決
中華工程,2893,111.05.27,給付工程款,臺灣臺北地方法院 109 年度 建 字第 249 號民事判決
中華工程,2893,111.05.26,產業創新條例,最高行政法院 109 年度 上 字第 641 號判決
中華工程,2893,111.05.26,更正土地登記,臺北高等行政法院 109 年度 訴更一 字第 35 號判決
中華工程,2893,111.05.25,請求撤銷仲裁判斷,最高法院 111 年度 台上 字第 341 號民事裁定
大陸建設,164,111.08.05,給付工程款等,臺灣臺北地方法院 109 年度 建 字第 208 號民事判決
大陸建設,164,111.07.29,拆屋還地等,臺灣新北地方法院 111 年度 補 字第 1168 號民事裁定
大陸建設,164,111.06.22,確認袋地通行權存在等,臺灣臺北地方法院 109 年度 訴 字第 4544 號民事判決
大陸建設,164,111.06.17,確定訴訟費用額,臺灣臺北地方法院 111 年度 司聲 字第 450 號民事裁定
大陸建設,164,111.05.25,確定訴訟費用額,臺灣臺北地方法院 111 年度 司聲 字第 450 號民事裁定
大陸建設,164,111.05.12,支付命令,臺灣臺北地方法院 111 年度 司促 字第 6196 號民事裁定
大陸建設,164,111.05.03,支付命令,臺灣臺北地方法院 111 年度 司促 字第 6196 號民事裁定
大陸建設,164,111.04.27,損害賠償,臺灣高等法院 110 年度 上更一 字第 43 號民事判決
大陸建設,164,111.04.26,銀行法,臺灣新北地方法院 109 年度 金重訴 字第 18 號刑事判決
大陸建設,164,111.04.20,侵權行為損害賠償,臺灣高等法院 106 年度 金訴 字第 4 號民事判決
大陸建設,164,111.03.21,損害賠償等,臺灣士林地方法院 110 年度 訴 字第 905 號民事判決
大陸建設,164,111.03.18,銀行法,臺灣新北地方法院 109 年度 金重訴 字第 18 號刑事判決
大陸建設,164,111.02.16,給付管理費,臺灣高等法院 108 年度 上易 字第 1056 號民事判決
大陸建設,164,110.12.22,詐欺等,臺灣臺北地方法院 110 年度 審易 字第 2046 號刑事判決
大陸建設,164,110.11.25,綜合所得稅,臺中高等行政法院 110 年度 簡上再 字第 11 號裁定
大陸建設,164,110.11.24,確認區分所有權人會議決議無效,臺灣臺北地方法院 109 年度 訴 字第 2118 號民事判決
大陸建設,164,110.09.23,詐欺,臺灣高等法院 110 年度 上易 字第 757 號刑事判決
大陸建設,164,110.07.12,偽造文書等,臺灣新北地方法院 110 年度 簡 字第 1424 號刑事判決
大陸建設,164,110.06.22,詐欺等,臺灣桃園地方法院 109 年度 桃簡 字第 2895 號刑事判決
大陸建設,164,110.03.31,加重詐欺,臺灣高等法院 臺中分院 108 年度 上訴 字第 2527 號刑事判決
益昌營造,20,107.05.09,給付欠款,臺灣高等法院 臺中分院 105 年度 建上 字第 73 號民事判決
益昌營造,20,106.12.28,廢棄物清理法,臺中高等行政法院 101 年度 訴更二 字第 6 號判決
益昌營造,20,106.09.29,給付工程款,臺灣高雄地方法院 105 年度 建 字第 109 號民事判決
益昌營造,20,106.06.28,清償借款,臺灣高等法院 臺中分院 105 年度 上 字第 539 號民事判決
益昌營造,20,106.03.02,請求損害賠償,臺灣宜蘭地方法院 104 年度 訴 字第 436 號民事判決
益昌營造,20,105.09.30,給付欠款,臺灣臺中地方法院 104 年度 重訴 字第 213 號民事判決
益昌營造,20,105.02.05,毀棄損壞,臺灣高等法院 高雄分院 104 年度 上易 字第 713 號刑事判決
益昌營造,20,104.10.08,毀棄損壞,臺灣屏東地方法院 104 年度 易 字第 145 號刑事判決
益昌營造,20,104.07.29,給付工程款,臺灣高等法院 102 年度 建上 字第 103 號民事判決
益昌營造,20,104.07.15,給付工程款,臺灣高等法院 102 年度 建上 字第 103 號民事裁定
益昌營造,20,103.10.29,確定訴訟費用額,臺灣高等法院 臺中分院 103 年度 聲 字第 158 號民事裁定
益昌營造,20,102.07.17,給付工程款,臺灣新竹地方法院 99 年度 建 字第 11 號民事裁定
益昌營造,20,102.07.17,給付工程款,臺灣新竹地方法院 99 年度 建 字第 11 號民事裁定
益昌營造,20,102.06.06,給付工程款,臺灣新竹地方法院 99 年度 建 字第 11 號民事判決
益昌營造,20,102.05.31,給付工程款,臺灣新竹地方法院 99 年度 建 字第 11 號民事判決
益昌營造,20,95.04.28,違反貪污治罪條例,最高法院 95 年度 台上 字第 2317 號刑事判決
益昌營造,20,94.02.03,貪污治罪條例,臺灣高等法院 臺中分院 93 年度 重上更(二) 字第 51 號刑事判決
益昌營造,20,93.02.12,違反貪污治罪條例,最高法院 93 年度 台上 字第 573 號刑事判決
益昌營造,20,91.03.06,貪污,最高法院 91 年度 台上 字第 1136 號刑事判決
益昌營造,20,89.09.30,貪污,臺灣南投地方法院 88 年度 訴 字第 283 號刑事判決
達欣工程,581,111.07.19,損害賠償,臺灣新北地方法院 111 年度 補 字第 1254 號民事裁定
達欣工程,581,111.07.15,給付工程款,臺灣臺北地方法院 108 年度 建 字第 142 號民事判決
達欣工程,581,111.06.23,公示催告,臺灣臺北地方法院 111 年度 司催 字第 1030 號民事裁定
達欣工程,581,111.06.20,給付工程款等,臺灣臺北地方法院 109 年度 建 字第 226 號民事判決
達欣工程,581,111.06.06,就業保險法,臺北高等行政法院 110 年度 簡上 字第 159 號判決
達欣工程,581,111.04.21,結算合夥財產,臺灣臺北地方法院 110 年度 訴 字第 4770 號民事判決
達欣工程,581,111.03.11,返還工程保留款等,臺灣臺北地方法院 106 年度 建 字第 3 號民事裁定
達欣工程,581,111.02.24,返還工程保留款等,臺灣臺北地方法院 106 年度 建 字第 3 號民事判決
達欣工程,581,111.01.26,請求撤銷仲裁判斷,最高法院 110 年度 台上 字第 954 號民事判決
達欣工程,581,111.01.11,聲明異議,臺灣高等法院 110 年度 抗 字第 1475 號民事裁定
達欣工程,581,110.12.15,返還票據,臺灣臺北地方法院 109 年度 重訴 字第 695 號民事判決
達欣工程,581,110.12.14,給付工程款,臺灣臺北地方法院 108 年度 建 字第 184 號民事判決
達欣工程,581,110.11.24,給付買賣價金等,臺灣臺北地方法院 110 年度 重訴 字第 397 號民事判決
達欣工程,581,110.10.29,給付工程款,臺灣臺北地方法院 106 年度 建 字第 362 號民事判決
達欣工程,581,110.10.05,發還擔保金,臺灣新北地方法院 110 年度 司聲 字第 569 號民事裁定
達欣工程,581,110.09.30,請求債務不履行損害賠償,最高法院 110 年度 台上 字第 1278 號民事判決
達欣工程,581,110.09.30,就業保險法,臺灣臺北地方法院 109 年度 簡 字第 164 號判決
達欣工程,581,110.08.27,本票裁定,臺灣新北地方法院 110 年度 司票 字第 5086 號民事裁定
達欣工程,581,110.08.09,返還工程保留款等,臺灣臺北地方法院 106 年度 建 字第 3 號民事裁定
達欣工程,581,110.08.06,給付職業災害補償金,臺灣臺南地方法院 110 年度 勞訴 字第 62 號民事裁定
松聯營造,41,111.07.28,損害賠償,臺灣橋頭地方法院 111 年度 重訴 字第 77 號民事判決
松聯營造,41,110.12.02,減少買賣價金等,臺灣臺北地方法院 109 年度 訴 字第 7735 號民事判決
松聯營造,41,110.10.01,詐欺,臺灣橋頭地方法院 109 年度 易緝 字第 10 號刑事判決
松聯營造,41,110.10.01,詐欺,臺灣橋頭地方法院 109 年度 易緝 字第 9 號刑事判決
松聯營造,41,110.10.01,詐欺,臺灣橋頭地方法院 109 年度 易緝 字第 8 號刑事判決
松聯營造,41,109.04.21,損害賠償,臺灣橋頭地方法院 108 年度 重訴 字第 175 號民事判決
松聯營造,41,109.01.16,給付工程款等,臺灣高等法院 108 年度 建上 字第 28 號民事判決
松聯營造,41,108.11.27,偽造文書等,臺灣高等法院 高雄分院 108 年度 上訴 字第 1043 號刑事判決
松聯營造,41,108.11.27,詐欺,臺灣高等法院 高雄分院 108 年度 上易 字第 535 號刑事判決
松聯營造,41,108.11.27,詐欺,臺灣高等法院 高雄分院 108 年度 上易 字第 534 號刑事判決
松聯營造,41,108.11.27,詐欺,臺灣高等法院 高雄分院 108 年度 上易 字第 533 號刑事判決
松聯營造,41,108.06.06,偽造文書等,臺灣橋頭地方法院 107 年度 訴 字第 284 號刑事判決
松聯營造,41,108.06.06,詐欺,臺灣橋頭地方法院 107 年度 易 字第 308 號刑事判決
松聯營造,41,108.06.06,詐欺,臺灣橋頭地方法院 106 年度 易 字第 379 號刑事判決
松聯營造,41,108.06.06,詐欺,臺灣橋頭地方法院 106 年度 易 字第 345 號刑事判決
松聯營造,41,108.03.12,給付工程款,臺灣士林地方法院 106 年度 建 字第 60 號民事裁定
松聯營造,41,108.02.13,商業會計法等,臺灣臺北地方法院 108 年度 審簡 字第 239 號刑事判決
松聯營造,41,107.12.28,給付工程款,臺灣士林地方法院 106 年度 建 字第 60 號民事判決
松聯營造,41,107.12.20,詐欺,臺灣橋頭地方法院 106 年度 易 字第 375 號刑事判決
松聯營造,41,106.05.15,拆除地上物等,臺灣桃園地方法院 104 年度 訴 字第 2229 號民事判決
咊暘建設,3,101.12.27,營業稅,臺北高等行政法院 100 年度 訴 字第 1734 號判決
咊暘建設,3,101.09.20,營業稅,最高行政法院 101 年度 裁 字第 1908 號裁定
咊暘建設,3,101.06.14,營業稅,臺北高等行政法院 101 年度 訴 字第 276 號判決
大盈營造,10,103.08.20,貪污,臺灣臺北地方法院 102 年度 訴 字第 267 號刑事判決
大盈營造,10,103.04.30,違反商業會計法等,臺灣高等法院 花蓮分院 101 年度 金上重訴 字第 2 號刑事判決
大盈營造,10,102.07.11,違反貪污治罪條例等,臺灣高等法院 臺南分院 100 年度 重上更(一) 字第 152 號刑事判決
大盈營造,10,101.04.13,損害賠償,臺灣臺北地方法院 100 年度 建 字第 73 號民事判決
大盈營造,10,100.07.21,損害賠償,臺灣臺北地方法院 100 年度 建 字第 117 號民事判決
大盈營造,10,99.07.27,違反貪污治罪條例等,臺灣高等法院 臺南分院 97 年度 上訴 字第 1258 號刑事判決
大盈營造,10,97.08.15,貪污,臺灣雲林地方法院 91 年度 訴 字第 348 號刑事判決
大盈營造,10,94.04.06,給付買賣價金,臺灣臺北地方法院 94 年度 訴 字第 1552 號民事裁定
大盈營造,10,93.05.06,違反稅捐稽徵法等,臺灣高等法院 高雄分院 93 年度 上訴 字第 201 號刑事判決
大盈營造,10,92.12.02,違反稅捐稽徵法等,臺灣高雄地方法院 89 年度 訴 字第 601 號刑事判決
