index,lat,lon,市,區,里,鄰,路,街,段,巷,弄,號,Build case
台北市中山區新生北路三段90號,25.06796,121.52741,台北市,中山區,圓山里,,新生北路,,3段,,,90號,
台北市中山區新生北路二段101巷21號,25.05755,121.52899,台北市,中山區,中原里,,新生北路,,2段,101巷,,21號,
台北市中山區新生北路二段101巷25號,25.05755,121.52907,台北市,中山區,中原里,,新生北路,,2段,101巷,,25號,
台北市中山區新生北路二段137巷1號,25.061341,121.527927,台北市,中山區,新生里,,新生北路,,2段,137巷,,1號,
台北市中山區新生北路二段137巷8號,25.0612,121.52808,台北市,中山區,新生里,,新生北路,,2段,137巷,,8號,
台北市中山區新生北路二段33巷5號,25.05447,121.52805,台北市,中山區,中原里,,新生北路,,2段,33巷,,5號,
台北市中山區新生北路二段33巷7號,25.05446,121.52819,台北市,中山區,中原里,,新生北路,,2段,33巷,,7號,
台北市中山區新生北路二段47號,25.05587,121.52784,台北市,中山區,中原里,,新生北路,,2段,,,47號,
台北市中山區新生北路二段49號,25.05589,121.52784,台北市,中山區,中原里,,新生北路,,2段,,,49號,
台北市中山區新生北路二段53之2號,25.05612,121.52814,台北市,中山區,中原里,,新生北路,,2段,,,53號,
台北市中山區新生北路二段53之3號,25.05621,121.52823,台北市,中山區,中原里,,新生北路,,2段,,,53號,
台北市中山區新生北路二段62巷11號,25.05623,121.52664,台北市,中山區,中山里,,新生北路,,2段,62巷,,11號,
台北市中山區新生北路二段62巷12號,25.05603,121.52694,台北市,中山區,中山里,,新生北路,,2段,62巷,,12號,
台北市中山區新生北路二段62巷16號,25.05606,121.52681,台北市,中山區,中山里,,新生北路,,2段,62巷,,16號,
台北市中山區新生北路二段62巷8號,25.05605,121.52709,台北市,中山區,中山里,,新生北路,,2段,62巷,,8號,
台北市中山區新生北路二段68巷13號,25.05656,121.52634,台北市,中山區,中山里,,新生北路,,2段,68巷,,13號,
台北市中山區新生北路二段68巷15號,25.0565,121.52614,台北市,中山區,中山里,,新生北路,,2段,68巷,,15號,
台北市中山區新生北路二段68巷9號,25.05653,121.52678,台北市,中山區,中山里,,新生北路,,2段,68巷,,9號,
台北市中山區新生北路二段76號,25.05731,121.52717,台北市,中山區,中山里,,新生北路,,2段,,,76號,
台北市中山區新生北路二段7號,25.052706,121.527864,台北市,中山區,中原里,,新生北路,,二段,,,7號,
台北市中山區新生里松江路330巷23號,25.06123,121.53201,台北市,中山區,新生里,,松江路,,,330巷,,23號,
台北市中山區明水路375號,25.0777,121.5455,台北市,中山區,永安里,,明水路,,,,,375號,
台北市中山區明水路397巷11號,25.07845,121.54778,台北市,中山區,永安里,,明水路,,,397巷,,11號,
台北市中山區明水路397巷18弄10號,25.07834,121.54706,台北市,中山區,永安里,,明水路,,,397巷,18弄,10號,
台北市中山區明水路397巷18弄12號,25.07834,121.54698,台北市,中山區,永安里,,明水路,,,397巷,18弄,12號,
台北市中山區明水路397巷18弄16號,25.07834,121.5469,台北市,中山區,永安里,,明水路,,,397巷,18弄,16號,
台北市中山區明水路397巷18弄22號,25.07835,121.54666,台北市,中山區,永安里,,明水路,,,397巷,18弄,22號,
台北市中山區明水路397巷18弄2號,25.07846,121.54731,台北市,中山區,永安里,,明水路,,,397巷,18弄,2號,
台北市中山區明水路397巷18弄6號,25.07834,121.54721,台北市,中山區,永安里,,明水路,,,397巷,18弄,6號,
台北市中山區明水路397巷18弄8號,25.07834,121.54713,台北市,中山區,永安里,,明水路,,,397巷,18弄,8號,
台北市中山區明水路397巷20號,25.0788,121.54743,台北市,中山區,永安里,,明水路,,,397巷,,20號,
台北市中山區明水路397巷22號,25.078891,121.547428,台北市,中山區,永安里,,明水路,,,397巷,,22號,
台北市中山區明水路397巷7弄18號,25.07789,121.548436,台北市,中山區,永安里,,明水路,,,397巷,7弄,18號,
台北市中山區明水路397巷7弄24號,25.077904,121.549164,台北市,中山區,永安里,,明水路,,,397巷,7弄,24號,
台北市中山區明水路399號,25.07754,121.54779,台北市,中山區,永安里,,明水路,,,,,399號,
台北市中山區明水路480號,25.07781,121.55201,台北市,中山區,成功里,,明水路,,,,,480號,
台北市中山區明水路482號,25.07788,121.55201,台北市,中山區,成功里,,明水路,,,,,482號,
台北市中山區明水路486號,25.07805,121.55245,台北市,中山區,成功里,,明水路,,,,,486號,
台北市中山區明水路488號,25.078116,121.552451,台北市,中山區,成功里,,明水路,,,,,488號,
台北市中山區明水路490之1號,25.07842,121.55236,台北市,中山區,成功里,,明水路,,,,,490號,
台北市中山區明水路490號,25.07837,121.55236,台北市,中山區,成功里,,明水路,,,,,490號,
台北市中山區明水路492號,25.07847,121.552365,台北市,中山區,成功里,,明水路,,,,,492號,
台北市中山區明水路500號,25.07883,121.5525,台北市,中山區,成功里,,明水路,,,,,500號,
台北市中山區明水路502號,25.07882,121.55251,台北市,中山區,成功里,,明水路,,,,,502號,
台北市中山區明水路504號,25.078935,121.552612,台北市,中山區,成功里,,明水路,,,,,504號,
台北市中山區明水路526巷1號,25.07939,121.552585,台北市,中山區,成功里,,明水路,,,526巷,,1號,
台北市中山區明水路526巷50號,25.07888,121.55362,台北市,中山區,成功里,,明水路,,,526巷,,50號,
台北市中山區明水路526巷52號,25.07888,121.55394,台北市,中山區,成功里,,明水路,,,526巷,,52號,
台北市中山區明水路526巷56號,25.07917,121.55416,台北市,中山區,成功里,,明水路,,,526巷,,56號,
台北市中山區明水路526巷5號,25.07939,121.5528,台北市,中山區,成功里,,明水路,,,526巷,,5號,
台北市中山區明水路526巷7號,25.07939,121.55291,台北市,中山區,成功里,,明水路,,,526巷,,7號,
台北市中山區明水路581巷48號,25.07985,121.55084,台北市,中山區,永安里,,明水路,,,581巷,,48號,
台北市中山區晴光里雙城街,25.06842,121.52466,台北市,中山區,晴光里,,,雙城街,,,,,
台北市中山區朱園里11鄰松江路63巷1號,25.04906,121.53343,台北市,中山區,朱園里,11鄰,松江路,,,63巷,,1號,
台北市中山區朱崙街17號,25.05018,121.5381,台北市,中山區,力行里,,,朱崙街,,,,17號,
台北市中山區朱崙街33號,25.05012,121.54088,台北市,中山區,力行里,,,朱崙街,,,,33號,
台北市中山區朱崙街50之1號,25.04966,121.54286,台北市,中山區,力行里,,,朱崙街,,,,50號,
台北市中山區朱崙街50號,25.04983,121.54281,台北市,中山區,力行里,,,朱崙街,,,,50號,
台北市中山區朱崙街52號,25.04988,121.54288,台北市,中山區,力行里,,,朱崙街,,,,52號,
台北市中山區朱崙街54之1號,25.04973,121.54297,台北市,中山區,力行里,,,朱崙街,,,,54號,
台北市中山區朱崙街54號,25.04983,121.54298,台北市,中山區,力行里,,,朱崙街,,,,54號,
台北市中山區朱崙街56之1號,25.04966,121.54301,台北市,中山區,力行里,,,朱崙街,,,,56號,
台北市中山區朱崙街56號,25.049857,121.543045,台北市,中山區,力行里,,,朱崙街,,,,56號,
台北市中山區朱崙街73號,25.05004,121.54264,台北市,中山區,力行里,,,朱崙街,,,,73號,
台北市中山區朱崙街75號,25.05007,121.54274,台北市,中山區,力行里,,,朱崙街,,,,75號,
台北市中山區松江路108巷22號,25.05138,121.53062,台北市,中山區,興亞里,,松江路,,,108巷,,22號,
台北市中山區松江路118號,25.05236,121.5328,台北市,中山區,中吉里,,松江路,,,,,118號,
台北市中山區松江路133巷12號,25.0543,121.53386,台北市,中山區,中央里,,松江路,,,133巷,,12號,
台北市中山區松江路150巷10號,25.053979,121.532096,台北市,中山區,中吉里,,松江路,,,150巷,,10號,
台北市中山區松江路156巷10號,25.05433,121.53208,台北市,中山區,中吉里,,松江路,,,156巷,,10號,
台北市中山區松江路164巷63號,25.05576,121.53057,台北市,中山區,中吉里,,松江路,,,164巷,,63號,
台北市中山區松江路170巷16號,25.05598,121.53218,台北市,中山區,中吉里,,松江路,,,170巷,,16號,
台北市中山區松江路170巷18號,25.05598,121.5321,台北市,中山區,中吉里,,松江路,,,170巷,,18號,
台北市中山區松江路170巷23號,25.0562,121.53065,台北市,中山區,中吉里,,松江路,,,170巷,,23號,
台北市中山區松江路170巷25號,25.05619,121.53058,台北市,中山區,中吉里,,松江路,,,170巷,,25號,
台北市中山區松江路170巷27號,25.05619,121.53051,台北市,中山區,中吉里,,松江路,,,170巷,,27號,
台北市中山區松江路170巷9號,25.05622,121.53147,台北市,中山區,中吉里,,松江路,,,170巷,,9號,
台北市中山區松江路184巷17號,25.056673,121.531556,台北市,中山區,中吉里,,松江路,,,184巷,,17號,
台北市中山區松江路184巷26弄19號,25.056553,121.531301,台北市,中山區,中吉里,,松江路,,,184巷,26弄,19號,
台北市中山區松江路184巷26弄21號,25.05671,121.53076,台北市,中山區,中吉里,,松江路,,,184巷,26弄,21號,
台北市中山區松江路184巷26弄23號,25.05631,121.53123,台北市,中山區,中吉里,,松江路,,,184巷,26弄,23號,
台北市中山區松江路184巷26弄6號,25.05671,121.53059,台北市,中山區,中吉里,,松江路,,,184巷,26弄,6號,
台北市中山區松江路188巷2號,25.05672,121.53249,台北市,中山區,中吉里,,松江路,,,188巷,,2號,
台北市中山區松江路204巷22號,25.057425,121.532028,台北市,中山區,中吉里,,松江路,,,204巷,,22號,揚昇松韻
台北市中山區松江路204巷26號,25.05743,121.53183,台北市,中山區,中吉里,,松江路,,,204巷,,26號,
台北市中山區松江路204巷28號,25.05732,121.53192,台北市,中山區,中吉里,,松江路,,,204巷,,28號,
台北市中山區松江路226巷1號,25.05858,121.53262,台北市,中山區,中庄里,,松江路,,,226巷,,1號,
台北市中山區松江路25巷5號,25.0473,121.53375,台北市,中山區,朱園里,,松江路,,,25巷,,5號,
台北市中山區松江路26巷8號,25.04705,121.53231,台北市,中山區,興亞里,,松江路,,,26巷,,8號,
台北市中山區松江路38巷21號,25.047651,121.531094,台北市,中山區,興亞里,,松江路,,,38巷,,21號,
台北市中山區松江路38巷23號,25.04773,121.53099,台北市,中山區,興亞里,,松江路,,,38巷,,23號,
台北市中山區松江路38巷25號,25.0477,121.5309,台北市,中山區,興亞里,,松江路,,,38巷,,25號,
台北市中山區松江路406號,25.06402,121.533,台北市,中山區,新福里,,松江路,,,,,406號,
台北市中山區松江路408號,25.06431,121.53301,台北市,中山區,新福里,,松江路,,,,,408號,
台北市中山區松江路410號,25.06413,121.53278,台北市,中山區,新福里,,松江路,,,,,410號,
台北市中山區松江路412號,25.064,121.53278,台北市,中山區,新福里,,松江路,,,,,412號,
台北市中山區松江路416號,25.06468,121.533,台北市,中山區,新福里,,松江路,,,,,416號,
台北市中山區松江路418號,25.06472,121.533,台北市,中山區,新福里,,松江路,,,,,418號,
台北市中山區松江路420號,25.06465,121.53301,台北市,中山區,新福里,,松江路,,,,,420號,
台北市中山區松江路422號,25.06446,121.53288,台北市,中山區,新福里,,松江路,,,,,422號,
台北市中山區松江路426號,25.06506,121.53297,台北市,中山區,新喜里,,松江路,,,,,426號,
台北市中山區松江路428號,25.06531,121.53296,台北市,中山區,新喜里,,松江路,,,,,428號,
台北市中山區松江路63巷1號,25.04906,121.53343,台北市,中山區,朱園里,,松江路,,,63巷,,1號,
台北市中山區松江路64巷22號,25.04896,121.53107,台北市,中山區,興亞里,,松江路,,,64巷,,22號,
台北市中山區松江路69巷11號,25.0494,121.5343,台北市,中山區,朱園里,,松江路,,,69巷,,11號,
台北市中山區林森北路,25.05811,121.52552,台北市,中山區,聚盛里,,林森北路,,,,,,
台北市中山區林森北路107巷28號,25.05003,121.5259,台北市,中山區,正義里,,林森北路,,,107巷,,28號,
台北市中山區林森北路107巷3號,25.050327,121.525377,台北市,中山區,正義里,,林森北路,,,107巷,,3號,
台北市中山區林森北路107巷68號,25.04976,121.52705,台北市,中山區,正義里,,林森北路,,,107巷,,68號,
台北市中山區林森北路481號,25.06116,121.52576,台北市,中山區,聚葉里,,林森北路,,,,,481號,
台北市中山區林森北路483號,25.06118,121.52572,台北市,中山區,聚葉里,,林森北路,,,,,483號,
台北市中山區林森北路536號,25.063801,121.525537,台北市,中山區,恆安里,,林森北路,,,,,536號,
台北市中山區林森北路557巷3號,25.06446,121.52624,台北市,中山區,恆安里,,林森北路,,,557巷,,3號,
台北市中山區林森北路585號,25.06595,121.52588,台北市,中山區,晴光里,,林森北路,,,,,585號,
台北市中山區林森北路587號,25.06605,121.52589,台北市,中山區,晴光里,,林森北路,,,,,587號,
台北市中山區林森北路59號,25.04829,121.52484,台北市,中山區,正守里,,林森北路,,,,,59號,
台北市中山區林森北路61號,25.04846,121.5249,台北市,中山區,正守里,,林森北路,,,,,61號,
台北市中山區林森北路651號,25.067621,121.525855,台北市,中山區,圓山里,,林森北路,,,,,651號,
台北市中山區林森北路653號,25.06766,121.52586,台北市,中山區,圓山里,,林森北路,,,,,653號,
台北市中山區林森北路657號,25.067775,121.525856,台北市,中山區,圓山里,,林森北路,,,,,657號,
台北市中山區林森北路65號,25.0485,121.52465,台北市,中山區,正守里,,林森北路,,,,,65號,
台北市中山區林森北路85巷2號,25.04965,121.52508,台北市,中山區,正義里,,林森北路,,,85巷,,2號,
台北市中山區林森北路85巷77號,25.04932,121.52748,台北市,中山區,正義里,,林森北路,,,85巷,,77號,
台北市中山區樂群二路116巷35號,25.07907,121.55494,台北市,中山區,成功里,,樂群二路,,,116巷,,35號,
台北市中山區樂群二路116巷55號,25.07827,121.55524,台北市,中山區,成功里,,樂群二路,,,116巷,,55號,
台北市中山區樂群二路116巷61弄10號,25.07798,121.5546,台北市,中山區,成功里,,樂群二路,,,116巷,61弄,10號,
